CTUID,cisr_dim1,cisr_dim2,cisr_dim3,cisr_score,cisr_quintile,cisv_dim1,cisv_dim2,cisv_dim3,cisv_dim4,cisv_score,cisv_quintile
5350001.00,1.157,-0.0824,0.8402,0.6383,5.0,0.0959,-1.3302,-0.4404,-0.3506,-0.5063,1.0
5350002.00,1.2174,0.5028,-2.0294,-0.103,3.0,-0.0502,1.9027,-0.6451,-0.278,0.2324,4.0
5350003.00,1.0783,-0.6319,2.0011,0.8159,5.0,1.8564,-1.3288,-1.4039,1.8165,0.235,4.0
5350004.00,0.8474,-1.8879,-0.59,-0.5435,1.6,2.2606,0.2278,0.2502,1.4943,1.0582,4.9
5350005.00,0.7521,-1.4304,0.0408,-0.2125,2.7143,1.6379,0.2442,-0.1733,1.3379,0.7617,4.2857
5350006.00,,,,,,,,,,,
5350007.01,1.0642,-1.3411,-0.3324,-0.2031,2.2,1.6557,-0.0195,-0.3312,1.1732,0.6196,4.6
5350007.02,0.7423,-1.6748,-0.1368,-0.3564,2.0,1.9086,-0.1663,-0.1362,1.6742,0.8201,4.6
5350008.01,1.3453,-1.2219,2.3057,0.8097,5.0,1.4267,-1.679,-1.7186,2.0339,0.0157,3.3333
5350008.02,1.1114,-1.2918,1.163,0.3275,4.0,1.7658,-0.095,-1.2553,1.4015,0.4542,4.3333
5350009.00,0.2548,-2.0752,-0.1897,-0.67,1.0,2.4316,1.0922,0.1389,3.6684,1.8328,5.0
5350010.01,1.2912,-0.4191,1.6104,0.8275,5.0,0.8593,-1.0816,-1.3576,0.9133,-0.1666,2.5
5350010.02,1.1734,-0.5987,0.8185,0.4644,4.1111,1.1592,-0.6832,-0.9065,0.9847,0.1385,3.4444
5350011.01,1.3731,-1.4074,2.1007,0.6888,5.0,1.4915,-1.4592,-1.5525,1.9917,0.1179,3.6667
5350011.02,1.608,-1.6149,2.3285,0.7739,5.0,1.9904,-1.5945,-1.7552,2.1927,0.2084,3.6667
5350011.03,1.4542,-1.739,2.3004,0.6719,5.0,2.2112,-1.6387,-1.7267,2.4635,0.3273,4.5
5350012.01,1.2775,-1.2211,1.7697,0.6087,4.75,2.2966,-1.0604,-1.4774,1.9321,0.4227,4.75
5350012.03,1.4694,-1.2042,2.2058,0.8237,5.0,2.247,-1.7101,-1.6277,1.9378,0.2117,4.0
5350012.04,1.3904,-1.1584,1.4505,0.5608,4.6667,2.1182,-1.1266,-1.5972,2.2186,0.4032,4.3333
5350013.01,1.4366,-1.2742,1.6142,0.5922,4.6667,1.9728,-0.6878,-1.6344,1.8234,0.3685,4.3333
5350013.02,1.5827,-0.9911,1.432,0.6745,4.75,2.0412,-0.9142,-1.6793,1.7093,0.2892,4.0
5350014.00,1.6338,-1.8565,1.784,0.5204,4.0,2.1943,-1.2819,-1.2358,2.369,0.5114,5.0
5350015.00,1.5032,-0.8697,1.2569,0.6301,4.6667,1.5307,-0.6724,-1.398,1.5168,0.2443,4.1667
5350016.00,1.3009,-0.9356,1.5382,0.6345,4.75,1.4376,-1.0138,-1.2368,1.5989,0.1964,3.75
5350017.01,1.3395,-1.1631,1.7306,0.6357,5.0,1.4888,-1.0169,-1.4523,1.9904,0.2525,4.0
5350017.02,1.0454,-1.1368,-0.3399,-0.1438,2.7143,1.5572,0.7811,-0.9286,1.7085,0.7795,4.7143
5350018.00,1.4714,-0.4003,1.2108,0.7607,4.75,0.7763,-1.0676,-0.8649,-0.0251,-0.2953,2.25
5350019.00,0.8553,-0.4361,0.1079,0.1757,3.5,0.8348,0.0516,0.1221,-0.0743,0.2335,3.5
5350020.00,1.7699,0.81,0.848,1.1426,5.0,0.6285,0.1598,-1.2458,-0.9712,-0.3572,2.0
5350021.00,1.9792,-0.2515,-0.3602,0.4559,4.25,0.7558,0.1649,-0.8853,-0.4584,-0.1058,3.0
5350022.00,2.2782,0.6824,0.4783,1.1463,5.0,0.4267,-0.5265,-0.9531,-1.5911,-0.661,1.1429
5350023.00,2.3526,0.8217,0.0758,1.0834,5.0,0.4379,-0.097,-1.0745,-1.5468,-0.5701,1.5
5350024.00,1.803,0.0396,0.1563,0.6663,4.3846,0.4166,-0.3822,-0.8586,-0.6403,-0.3661,2.0769
5350025.00,1.1601,-0.2746,0.138,0.3412,3.6,0.2543,-0.1783,-0.36,-0.0942,-0.0945,3.0
5350026.00,0.7181,-0.3954,0.0365,0.1197,3.3571,0.8211,-0.0962,0.1328,-0.2502,0.1519,3.5
5350027.00,0.8085,-0.2646,-0.019,0.175,3.6667,0.9944,-0.1241,0.0618,-0.7532,0.0447,3.2222
5350028.01,1.2564,-0.0635,1.2594,0.8174,5.0,0.5856,-0.8455,-1.3834,-0.154,-0.4493,2.0
5350028.02,1.1876,-0.1446,0.253,0.432,4.0,0.7378,-0.2494,-0.3316,-0.7702,-0.1534,2.8
5350029.00,0.9451,-0.5369,0.0482,0.1521,3.3333,1.3949,0.0756,0.0898,-0.7008,0.2149,3.6667
5350030.00,0.8755,-1.1342,0.4961,0.0791,3.2857,1.5601,-0.074,0.1721,0.5107,0.5422,4.4286
5350031.00,0.3867,-2.0478,0.0874,-0.5246,1.8333,2.7194,0.7809,0.6089,1.2703,1.3449,5.0
5350032.00,1.2182,-1.6981,-0.3404,-0.2734,2.3333,1.713,-0.0829,0.3309,1.3044,0.8163,4.2222
5350033.00,0.6264,-2.148,-0.3303,-0.6173,2.3333,2.102,0.345,0.7344,1.8848,1.2666,4.6667
5350034.01,1.8777,-1.6059,0.4564,0.2427,3.6,2.0983,-0.3684,-1.1313,2.1257,0.681,4.8
5350034.02,1.0463,-1.8032,0.5089,-0.0827,3.1667,2.0205,-0.0147,-0.7027,2.2585,0.8904,4.8333
5350035.00,1.9219,-1.9768,1.3417,0.4289,4.3333,2.7174,-0.4739,-1.3376,2.3742,0.82,5.0
5350036.00,1.3297,-1.5366,0.1073,-0.0332,3.0,2.1441,0.2289,-0.4916,0.8898,0.6928,4.875
5350037.00,1.5427,-1.8332,-0.0295,-0.1067,2.6667,2.4695,-0.0391,0.0629,0.7674,0.8152,5.0
5350038.00,0.8583,-1.5911,-0.6245,-0.4524,1.8571,2.3375,0.6266,0.4327,0.3246,0.9304,4.8571
5350039.00,0.3057,-1.4516,0.169,-0.3256,2.5714,3.1953,1.143,0.8086,-0.4091,1.1844,4.8571
5350040.00,0.9629,-0.4141,-0.0578,0.1636,3.4444,2.1063,0.2441,0.2684,-1.3213,0.3244,3.7778
5350041.00,1.353,-0.4009,0.0873,0.3465,4.1429,1.3281,-0.263,-0.054,-0.6812,0.0825,3.7143
5350042.00,1.5485,-0.4592,-0.0897,0.3332,3.8,1.0903,-0.2723,-0.1812,-0.716,-0.0198,3.2
5350043.00,1.2101,-0.3465,-0.0105,0.2844,3.875,1.2567,-0.1422,-0.1776,-0.7435,0.0483,3.375
5350044.01,1.4605,-0.458,-0.0335,0.323,4.0,1.242,0.0875,-0.3043,-0.847,0.0446,3.2
5350044.02,1.1264,-1.6122,1.9936,0.5026,4.0,1.5736,-1.1808,-1.3048,2.1333,0.3053,4.0
5350045.00,1.0668,-0.7611,-0.1994,0.0354,3.25,1.1946,-0.2509,-0.0056,-0.113,0.2063,4.0
5350046.00,0.7198,-0.4088,-0.3264,-0.0051,2.875,1.2709,0.0555,0.2336,-0.5795,0.2451,4.0
5350047.02,1.1097,-1.1405,-0.9079,-0.3129,2.8,1.6415,1.1465,-0.106,0.387,0.7672,4.0
5350047.03,1.1399,-0.6221,1.0971,0.5383,5.0,0.2868,-1.0823,-0.685,0.1443,-0.334,2.0
5350047.04,1.5925,0.0932,-0.0176,0.556,4.1667,0.3772,-0.3929,-0.4852,-0.5273,-0.2571,2.1667
5350048.00,2.0782,-0.0914,-0.0025,0.6615,4.1429,0.9388,-0.4758,-0.6484,-0.6834,-0.2172,2.5714
5350049.00,2.1999,-0.1708,0.0352,0.6881,4.8333,0.6148,-0.5143,-0.8147,-0.8012,-0.3789,1.6667
5350050.01,1.9936,0.4929,0.1403,0.8756,4.875,0.7791,0.0532,-1.3266,-0.5763,-0.2677,2.375
5350050.03,1.481,0.0347,0.6862,0.734,5.0,1.0069,-0.4299,-1.6751,0.9158,-0.0456,3.0
5350050.04,2.0838,-0.046,-0.1838,0.618,4.0,0.947,0.1259,-0.5414,-0.8914,-0.09,2.5
5350051.00,2.3434,-0.3047,-0.0227,0.672,4.8,0.777,-0.5187,-0.7594,-0.7784,-0.3199,2.1
5350052.00,2.1463,-0.1567,0.0556,0.6817,4.625,0.5406,-0.3407,-0.992,-0.32,-0.278,2.0
5350053.00,1.0049,-0.6415,-0.12,0.0811,3.1,0.9637,-0.2763,0.0895,-0.1076,0.1673,3.7
5350054.00,1.5395,-0.6392,-0.1725,0.2426,3.75,1.0793,0.0652,-0.4973,-0.3722,0.0687,3.3333
5350055.00,2.0515,-0.4833,-0.0651,0.501,4.1667,0.9636,-0.1881,-0.6018,-0.6058,-0.108,3.1667
5350056.00,1.669,-0.3823,-0.3491,0.3125,3.7,1.1646,0.0815,-0.3683,-0.7555,0.0306,3.2
5350057.00,2.0841,-0.9054,-0.2873,0.2971,3.75,1.2509,-0.5786,-0.411,-0.1772,0.0211,3.5
5350058.00,2.3999,-0.691,-0.0702,0.5462,4.4286,1.1756,-0.296,-0.8123,-0.4872,-0.105,2.5714
5350059.00,2.2872,-0.6145,-0.5869,0.3619,4.1667,1.0697,-0.0917,-0.6872,-0.0138,0.0693,3.3333
5350060.00,2.1457,-1.2049,-0.1432,0.2659,3.75,1.3504,-0.3487,-0.8082,1.1123,0.3265,4.25
5350061.00,2.7094,-1.8473,-0.8955,-0.0111,3.0,2.1522,0.38,-0.7802,1.726,0.8695,4.0
5350062.01,1.8808,-1.6503,0.3531,0.1945,3.3333,2.2285,0.2458,-1.6407,2.0977,0.7328,5.0
5350062.03,2.4739,-1.6765,0.2057,0.3343,4.0,2.4434,0.2665,-1.5134,1.6065,0.7008,4.6667
5350062.04,1.8033,-2.2663,1.6591,0.3987,4.2,2.7533,-0.4685,-1.2903,2.1519,0.7866,5.0
5350063.03,1.4947,-1.4845,0.2128,0.0743,3.3333,2.1043,-0.4971,-1.0524,2.2795,0.7085,5.0
5350063.04,1.3901,-2.0947,0.2063,-0.1661,2.5,1.9976,-0.3918,-0.3415,2.148,0.8531,4.75
5350063.05,1.5322,-2.062,1.0157,0.1619,3.6,2.3756,-0.8637,-1.2302,2.6162,0.7245,5.0
5350063.06,1.5503,-1.975,0.0401,-0.1282,2.8333,1.9312,-0.3985,-0.5976,2.6049,0.885,4.8333
5350064.00,1.5638,-1.4338,0.5814,0.2371,3.6,1.7668,-0.893,-0.7675,1.9054,0.5029,4.4
5350065.01,1.2087,-1.7177,0.0678,-0.1471,2.6667,2.4409,-0.8761,-0.6639,2.3038,0.8012,5.0
5350065.02,0.6229,-1.8063,-0.3916,-0.525,1.6667,2.9679,0.4048,0.0075,1.882,1.3155,5.0
5350066.00,1.4379,-1.4367,-0.4919,-0.1636,2.75,1.5673,0.1808,-0.1878,1.3493,0.7274,4.5
5350067.00,2.7013,0.946,0.1057,1.251,5.0,0.4847,-0.5152,-1.0649,-1.6249,-0.6801,1.0
5350068.00,2.2656,-0.2651,-0.8199,0.3935,4.2,0.6774,0.2065,-0.4869,-0.4951,-0.0245,3.0
5350069.00,2.0274,0.6532,-0.0118,0.8896,4.7,0.9253,-0.0477,-0.5398,-1.5587,-0.3053,1.9
5350070.00,2.414,0.1075,-0.3066,0.7383,4.3333,0.7859,0.0447,-1.194,-0.5962,-0.2399,2.6667
5350071.00,2.3548,0.5271,-0.2342,0.8826,4.6667,0.506,-0.0971,-0.7682,-1.2382,-0.3994,1.6667
5350072.01,1.0089,-0.4625,-0.4915,0.0183,3.0,1.2799,0.7205,-0.0732,-0.235,0.4231,3.8333
5350072.02,1.1901,0.1195,-0.117,0.3975,3.8333,0.5612,-0.3955,-0.1257,-0.4707,-0.1077,2.6667
5350073.00,0.8605,-0.5359,-0.0132,0.1038,3.4,1.4376,-0.3111,0.5912,-1.0747,0.1608,3.6
5350074.00,0.7795,-0.5459,-0.0255,0.0694,3.125,1.2633,-0.1595,0.0751,-0.056,0.2807,3.875
5350075.00,1.4122,0.0942,-0.2701,0.4121,3.8571,0.6951,0.5318,-0.618,-0.6554,-0.0116,2.5714
5350076.00,1.5115,0.0147,0.1149,0.547,4.1667,0.5554,-0.0224,-0.6456,-0.1883,-0.0752,2.6667
5350077.00,1.4125,0.1774,0.2014,0.5971,4.1429,0.2943,-0.4826,-0.3669,-0.508,-0.2658,2.5714
5350078.00,1.3841,-0.0991,-0.1962,0.363,3.9167,0.3134,-0.0958,-0.4729,-0.0824,-0.0844,2.5833
5350079.00,1.2926,0.2188,-0.1005,0.4703,4.0,0.1928,0.0209,-0.7952,-0.1844,-0.1915,2.4
5350080.01,1.0938,-0.0934,0.0799,0.3601,4.1429,0.3364,-0.2877,-0.5454,-0.1049,-0.1504,2.4286
5350080.02,0.7028,-0.9008,0.0223,-0.0586,3.0,1.2732,-0.1597,-0.0483,0.6698,0.4338,4.0
5350081.00,1.4185,0.3832,-0.0576,0.5814,4.5,0.1957,-0.209,-0.4947,-0.7734,-0.3204,2.1667
5350082.00,1.2849,0.3362,-0.0852,0.512,4.2,0.3273,-0.1482,-0.555,-0.7099,-0.2715,2.2
5350083.00,1.4365,0.0141,-0.2529,0.3992,4.125,0.7245,0.5597,-0.5718,-0.9681,-0.0639,2.375
5350084.00,2.5982,0.825,-0.1477,1.0918,4.8571,0.6052,0.0231,-0.8643,-1.7129,-0.4872,1.5714
5350085.00,2.179,-0.3654,-0.771,0.3475,3.5,1.0463,0.582,-0.911,-0.3204,0.0992,3.3333
5350086.00,2.6135,1.5451,0.7006,1.6197,5.0,0.4439,-0.5775,-1.3082,-2.5768,-1.0046,1.0
5350087.00,2.4869,0.7406,-0.6783,0.8497,4.625,0.7671,0.9885,-1.6521,-1.2429,-0.2848,2.25
5350088.00,1.794,-0.1612,-0.1349,0.4993,4.75,1.6486,0.6157,-1.687,1.1907,0.442,4.75
5350089.00,1.7982,-0.6443,0.2544,0.4694,4.3333,1.9398,0.3475,-1.6794,0.8883,0.374,4.6667
5350090.00,2.2266,0.2246,0.0404,0.8306,4.4,1.1173,0.4057,-1.4544,-0.7913,-0.1807,2.8
5350091.01,2.2599,-0.9032,-0.3233,0.3445,4.0,1.4861,0.0904,-1.1142,0.7745,0.3092,3.8889
5350091.02,2.2517,-1.2223,-0.2529,0.2588,3.8,1.4194,0.1228,-1.0892,0.4294,0.2206,3.8
5350092.00,2.4809,-0.8936,0.0824,0.5565,4.4615,1.2077,-0.5314,-1.1041,0.0386,-0.0973,2.7692
5350093.00,2.0543,-0.2205,0.0855,0.6398,4.5,0.7972,-0.5591,-0.6732,-0.4453,-0.2201,2.6
5350094.00,1.3241,-0.4322,-0.3107,0.1937,3.5,1.1638,0.0096,-0.1032,-0.612,0.1146,3.5
5350095.00,1.4355,-0.3194,-0.3637,0.2508,3.7143,0.5515,-0.1185,-0.351,-0.1842,-0.0256,3.1429
5350096.01,0.548,-0.1578,-0.2703,0.04,3.0,1.0781,0.3491,0.2922,-0.7611,0.2396,4.0
5350096.02,1.211,-0.4569,-0.3087,0.1485,3.4286,1.0247,-0.1793,-0.2,-0.0671,0.1446,3.7143
5350097.01,1.0057,-0.5085,-0.2807,0.0721,3.2222,1.4785,-0.0527,0.2833,-0.322,0.3468,4.1111
5350097.03,0.462,-1.2021,0.4812,-0.0863,3.0,1.8691,-0.2938,0.1473,1.1567,0.7198,4.5
5350097.04,0.2689,-0.6608,0.1498,-0.0807,2.75,1.538,-0.2252,0.4134,-0.3885,0.3344,4.375
5350098.00,0.7947,-0.3755,0.1806,0.1999,3.3636,0.9073,-0.1087,0.043,-0.312,0.1324,3.7273
5350099.00,1.8852,-0.3579,0.1681,0.5651,4.2727,0.7494,-0.3203,-0.7918,-0.1911,-0.1385,2.5455
5350100.00,1.3499,-0.5924,0.0618,0.2731,4.0,0.6506,-0.3076,-0.5818,0.4092,0.0426,3.3333
5350101.00,1.5844,-0.6614,0.0871,0.3367,4.0,0.5022,-0.5929,-0.4098,-0.3079,-0.2021,2.5
5350102.02,1.5228,-1.6578,-0.0098,-0.0483,3.0,1.7865,0.2021,-0.9925,1.9043,0.7251,5.0
5350102.03,2.0319,-1.2649,0.2177,0.3282,4.0,1.9982,-0.0386,-1.4112,1.2598,0.452,5.0
5350102.04,2.2961,-0.6508,0.1384,0.5946,5.0,0.7346,-0.5104,-0.613,-1.1566,-0.3864,2.0
5350102.05,2.3587,0.3722,0.2538,0.9949,4.5,0.3503,-0.5868,-1.2626,-0.8101,-0.5773,1.5
5350103.00,2.5238,0.4417,-0.0345,0.977,4.8889,0.522,-0.093,-1.1342,-1.0761,-0.4453,1.7778
5350104.00,2.368,0.7893,0.374,1.1771,4.8,0.4613,-0.497,-1.0868,-1.5525,-0.6687,1.3
5350105.00,1.5873,0.0542,-0.0468,0.5316,4.5,0.3297,-0.1913,-0.7625,-0.6388,-0.3157,2.1
5350106.00,0.2593,-0.3732,0.4071,0.0977,3.4,1.1702,-0.2205,0.3407,-0.5289,0.1904,4.0
5350107.00,-0.1709,-0.0161,0.0913,-0.0319,2.9,1.1617,0.0238,0.651,-1.0904,0.1865,3.7
5350108.00,0.2523,-0.7266,-0.4188,-0.2977,2.3846,1.3449,0.4711,0.6067,-0.1825,0.56,4.2308
5350109.00,0.5209,-0.2088,0.0547,0.1222,3.3333,0.8774,0.1478,0.1193,-0.9501,0.0486,3.3333
5350110.00,0.8704,-0.0343,0.0437,0.2933,3.875,0.7321,-0.2127,-0.2277,-0.6617,-0.0925,3.0
5350111.00,0.0901,0.1747,-0.3146,-0.0166,3.0,0.9582,0.1848,0.402,-1.0735,0.1179,3.5
5350112.00,0.5487,-0.1641,-0.1972,0.0624,3.1,1.0088,-0.0327,0.2276,-0.6459,0.1395,3.7
5350113.00,1.7229,-0.1883,-0.3484,0.3954,4.0,0.7837,-0.3349,-0.6489,-0.5889,-0.1972,2.3333
5350114.00,1.6621,-0.2504,-0.8425,0.1897,3.6,0.9488,0.8642,-0.5508,-0.1023,0.29,3.8
5350115.00,0.6545,-0.4731,-0.1857,-0.0014,3.0,0.9827,0.0814,0.0848,-0.3396,0.2023,4.0
5350116.00,1.9489,0.0849,0.1449,0.7262,4.8571,0.9081,-0.0383,-0.9421,-0.8866,-0.2397,2.7143
5350117.00,2.0232,-0.2762,0.2495,0.6655,4.0,0.6421,0.039,-0.7934,0.0639,-0.0121,3.3333
5350118.00,2.4656,0.145,-0.2665,0.7814,4.4286,1.0008,0.2793,-1.3879,-0.7519,-0.215,2.7143
5350119.00,2.2461,-0.082,-0.3048,0.6198,4.8571,1.3272,0.339,-1.485,-0.4063,-0.0563,3.1429
5350120.00,2.6324,1.3357,0.5057,1.4913,5.0,0.4143,-0.3951,-1.3236,-1.8057,-0.7775,1.0
5350121.00,2.3421,0.0812,0.0608,0.828,4.6667,0.9153,0.3282,-1.9344,-0.1937,-0.2212,2.3333
5350122.00,2.3747,-0.1949,-0.4723,0.5692,4.2,1.0136,0.3229,-1.4957,-0.0175,-0.0442,3.1
5350123.00,1.4099,-1.7864,-0.0101,-0.1289,3.0,1.9,-0.3536,-1.344,2.4769,0.6698,5.0
5350124.00,2.2306,-0.352,-0.6669,0.4039,4.0,1.4866,0.9181,-1.6973,0.2925,0.2499,3.875
5350125.00,2.6652,1.4268,0.5758,1.5559,5.0,0.4684,-0.4434,-1.2756,-2.265,-0.8789,1.0
5350126.00,2.2869,0.8899,0.4576,1.2115,5.0,0.5201,-0.2155,-1.2164,-1.6745,-0.6466,1.4286
5350127.00,2.3637,0.6383,0.5009,1.1676,4.8889,0.8265,-0.3904,-1.1672,-1.369,-0.525,1.6667
5350128.02,1.855,-0.9781,0.791,0.5559,4.3333,1.768,-0.499,-1.3263,0.9449,0.2219,3.6667
5350128.04,1.47,-0.8549,0.0873,0.2341,3.6667,1.7102,0.942,-1.6443,1.3416,0.5874,4.6667
5350128.05,2.5685,-0.5254,0.6576,0.9003,5.0,1.4183,-0.7118,-0.9759,-0.1243,-0.0984,3.0
5350128.06,1.7422,-1.6385,0.8043,0.3027,4.0,2.382,-0.8073,-1.5221,2.3605,0.6033,5.0
5350129.00,2.5592,0.0815,0.3225,0.9877,4.6667,0.9812,-0.4533,-1.1078,-0.9941,-0.3935,2.0
5350130.00,2.3927,0.8314,0.7911,1.3384,5.0,0.8882,-0.6103,-1.1092,-1.7036,-0.6337,1.2857
5350131.00,2.4265,0.505,0.0152,0.9823,4.6364,1.0069,-0.1892,-1.4032,-0.9265,-0.378,2.0909
5350132.00,2.3865,0.5778,0.2284,1.0642,4.5,1.113,-0.3279,-1.2409,-1.1756,-0.4079,2.5
5350133.00,1.8623,-0.4549,-0.1584,0.4163,3.8182,1.8328,0.4326,-1.2468,0.2069,0.3064,3.9091
5350134.00,2.7557,0.9188,0.3952,1.3566,5.0,0.7421,-0.5805,-0.9962,-1.8821,-0.6792,1.2
5350135.00,2.2413,-0.3157,0.3341,0.7533,4.375,1.3491,-0.1559,-1.167,-0.423,-0.0992,2.75
5350136.01,1.5179,-1.5445,0.5811,0.1849,3.5,2.2275,-0.0806,-1.195,1.4575,0.6023,4.5
5350136.02,1.3799,-1.9058,0.8416,0.1052,3.2,2.4259,-0.3993,-1.2622,2.1322,0.7241,5.0
5350137.00,2.3099,0.1849,0.2935,0.9294,4.4444,1.0513,0.049,-1.3117,-0.8601,-0.2679,2.5556
5350138.00,2.578,0.7084,0.402,1.2295,4.6667,0.7643,-0.018,-1.1653,-1.7441,-0.5408,2.0
5350139.01,2.2989,0.5233,0.413,1.0784,4.7143,1.0746,-0.1247,-1.4979,-1.0471,-0.3988,2.4286
5350139.02,2.3883,0.8136,0.5948,1.2656,5.0,0.7617,-0.2326,-1.0647,-1.7301,-0.5664,2.0
5350140.00,2.832,1.3579,0.7048,1.6315,5.0,0.5486,-0.4731,-1.2237,-2.3045,-0.8632,1.0
5350141.01,2.5024,1.1675,0.93,1.5333,4.8571,0.6199,-0.5722,-1.2007,-1.9499,-0.7757,1.2857
5350141.02,2.6337,1.1914,0.7238,1.5163,4.7778,0.5854,-0.5796,-1.0765,-1.9429,-0.7534,1.3333
5350142.00,2.4475,0.7634,0.6003,1.2704,4.8,0.8172,-0.3102,-1.1748,-1.7262,-0.5985,1.6
5350150.00,2.4614,1.1758,0.2929,1.31,5.0,0.4162,-0.6131,-1.0149,-1.8594,-0.7678,1.1667
5350151.00,0.7174,-0.6663,-0.1857,-0.0449,3.1429,1.0961,0.3804,-0.0175,0.104,0.3908,3.4286
5350152.00,1.3874,0.6513,0.1786,0.7391,4.75,-0.0731,-0.4281,-0.795,-0.823,-0.5298,1.375
5350153.00,0.0614,-0.0207,-0.1744,-0.0446,2.75,0.9816,-0.0256,0.3595,-0.5921,0.1809,3.75
5350154.00,0.2434,0.0509,-0.4966,-0.0674,2.875,0.8033,0.4172,-0.1596,-0.2338,0.2067,3.625
5350155.00,-0.1573,-0.3502,-0.3073,-0.2716,2.2,1.3258,0.5424,0.6223,-0.7971,0.4233,4.0
5350156.01,0.0713,-0.3283,-0.703,-0.32,2.1667,1.6726,1.2293,0.2777,-0.6125,0.6418,4.1667
5350156.02,0.0599,-0.3947,-0.6054,-0.3134,2.5,0.9395,0.5807,0.5604,-0.4431,0.4094,4.0
5350157.00,-0.1164,-0.9105,-0.1285,-0.3851,1.8,1.7623,-0.1199,0.8411,0.1037,0.6468,5.0
5350158.00,-0.2012,-0.7577,-0.3344,-0.4311,1.75,1.8812,0.676,0.5306,-0.2026,0.7213,5.0
5350159.01,-0.519,-0.306,-0.3141,-0.3797,2.0,1.3659,0.6939,0.9372,-1.2421,0.4388,4.5
5350159.02,-0.1411,-0.1948,0.0481,-0.096,2.5556,1.1614,0.0683,0.2641,-0.6803,0.2034,4.0
5350160.00,-0.2789,-0.2266,0.1276,-0.126,2.8571,1.2031,-0.1007,0.6959,-0.8998,0.2246,4.1429
5350161.00,0.0579,-0.3967,-0.0776,-0.1388,2.6154,1.3439,0.0137,0.3601,-0.5596,0.2895,4.1538
5350162.00,0.3433,-0.25,-0.2071,-0.0379,2.9091,1.3381,0.5072,0.1042,-0.8321,0.2794,4.0
5350163.00,1.0612,-0.1686,-0.4469,0.1486,3.4444,0.9274,0.1555,-0.1771,-0.4286,0.1193,3.4444
5350164.00,1.2326,0.0568,-0.0905,0.3996,4.0909,0.7593,-0.2875,-0.4583,-0.2818,-0.0671,2.7273
5350165.00,1.8743,0.0849,0.0581,0.6724,4.375,0.7768,-0.1927,-0.9235,-0.712,-0.2628,2.0
5350166.00,2.4645,0.4893,-0.1569,0.9323,4.75,0.8909,-0.0079,-1.1614,-1.0729,-0.3378,2.5
5350167.01,1.9471,-0.4102,-0.9717,0.1884,3.6667,1.2718,1.56,-2.0219,1.3051,0.5288,4.6667
5350167.02,1.6375,-0.7487,-0.2346,0.218,3.4286,1.2821,-0.084,-0.6887,0.341,0.2126,3.5714
5350168.00,0.9387,-0.6222,-0.3991,-0.0275,3.0909,1.5814,0.6347,-0.0935,0.0334,0.539,4.1818
5350169.01,0.5691,-0.3779,0.1294,0.1069,3.2857,1.6736,-0.3128,0.0535,-0.3552,0.2648,4.1429
5350169.02,0.975,-0.5489,0.0555,0.1605,3.5,1.6119,0.1056,-0.565,0.4473,0.4,4.25
5350170.00,0.0944,-0.2411,-0.2818,-0.1428,2.5714,1.143,0.1409,0.2943,-0.8244,0.1885,3.5714
5350171.00,-0.4172,-0.2185,-0.3244,-0.32,2.1429,1.48,0.621,0.3696,-0.6677,0.4507,4.0
5350172.00,0.1077,-1.2339,0.0577,-0.3562,2.4,1.9189,-0.3612,0.6771,0.2718,0.6267,4.4
5350173.00,-0.1363,-0.8363,0.0296,-0.3143,2.1429,1.9968,0.0587,0.9562,-0.0717,0.735,4.8571
5350174.00,0.0199,-0.4422,0.4001,-0.0074,3.2,1.8951,-0.0839,0.3701,-0.2298,0.4879,4.6
5350175.01,-0.2685,-0.8228,-0.1669,-0.4194,2.125,2.1716,0.5617,0.8855,0.2254,0.9611,4.5
5350175.02,0.0753,-1.4782,0.0402,-0.4543,1.8571,2.6777,0.4324,0.5353,1.0206,1.1665,4.8571
5350176.00,0.4534,0.3122,-0.3378,0.1426,3.4444,0.4888,-0.2079,-0.1745,-0.5371,-0.1077,2.7778
5350180.00,0.7018,-0.7796,-0.1906,-0.0895,3.0,1.3938,-0.0435,0.0541,0.7076,0.528,4.25
5350181.01,1.1539,0.3149,0.0144,0.4944,4.5556,0.418,-0.2616,-0.7216,-0.4291,-0.2486,2.3333
5350181.02,0.9949,-0.3178,-0.6939,-0.0056,3.3333,0.9097,0.7291,-0.355,-0.245,0.2597,3.1667
5350182.00,1.2114,0.4684,0.0027,0.5608,4.3,0.2589,-0.2585,-0.6297,-0.6105,-0.31,2.1
5350183.01,1.0709,0.3555,-0.1881,0.4128,4.0,0.4673,0.2049,-0.5857,-0.9516,-0.2163,2.4
5350183.02,1.417,0.4565,0.0505,0.6413,4.5714,0.3807,-0.5085,-0.4868,-0.7863,-0.3502,2.0
5350184.01,1.3251,0.0105,-0.3258,0.3366,4.0,0.6115,0.36,-0.541,-0.5575,-0.0317,2.625
5350184.02,0.9393,-0.0814,-0.465,0.131,3.5714,0.7351,0.0984,-0.5488,0.0507,0.0839,3.1429
5350185.01,1.128,-0.4477,-0.084,0.1987,3.4,1.0958,0.0311,-0.5874,0.1059,0.1613,3.3
5350185.02,0.9972,-0.2521,-0.2708,0.1581,3.375,1.0256,0.3963,-0.5561,-0.1738,0.173,3.5
5350186.00,2.4343,0.8289,0.7576,1.3403,4.6667,0.7733,-0.2791,-1.1515,-1.9276,-0.6462,1.6667
